"site","name","main_party","CD","Centre","NCP","FP","SDP","Left","Green","year","fin","swe","other","low_income","education","unemp_prop","entrepreneurs","shareOver18","n_father","n_over18","fam","defam","main_party_spp","CD_spp","Centre_spp","NCP_spp","FP_spp","SDP_spp","Left_spp","Green_spp","SPP_spp","fam_spp","defam_spp"
78,"Hanko","SDP",0.0406177873389019,0.0778948772946333,0.139941125755289,0.147901692047925,0.419894373413077,0.104236852099987,0.0695132920501867,2015,53.125,42.5090252707581,4.36597472924188,10.8,264.4,13.6833333333333,2.46679316888046,0.442307692307692,52,23,12.8855989402856,54.5849916271252,"SDP",0.0280801137687255,0.0543291929242204,0.0971681195461504,0.100464366699734,0.287989400422178,0.0715147620624092,0.0473886567325845,0.286476021383454,10.5959591771254,59.6288190937728
78,"Hanko","SDP",0.0406177873389019,0.0778948772946333,0.139941125755289,0.147901692047925,0.419894373413077,0.104236852099987,0.0695132920501867,2016,52.337527415445,42.9181576820963,4.74431490245873,10.3,268.1,13.275,2.3091814159292,0.390625,64,25,12.8855989402856,54.5849916271252,"SDP",0.0280801137687255,0.0543291929242204,0.0971681195461504,0.100464366699734,0.287989400422178,0.0715147620624092,0.0473886567325845,0.286476021383454,10.5959591771254,59.6288190937728
78,"Hanko","SDP",0.0406177873389019,0.0778948772946333,0.139941125755289,0.147901692047925,0.419894373413077,0.104236852099987,0.0695132920501867,2017,52.4950099800399,42.7850181988963,4.71997182106375,9.8,273.5,10.4333333333333,2.28323294579073,0.520833333333333,48,25,12.8855989402856,54.5849916271252,"SDP",0.0280801137687255,0.0543291929242204,0.0971681195461504,0.100464366699734,0.287989400422178,0.0715147620624092,0.0473886567325845,0.286476021383454,10.5959591771254,59.6288190937728
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2009,98.0922098569157,0.264970853206147,1.64281928987811,14.3,264.3,10.7416666666667,3.05281860765628,0.17741935483871,62,11,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2010,98.0238726790451,0.251989389920424,1.72413793103448,14.1,266.1,11.075,2.99275945293644,0.368421052631579,57,21,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2011,97.9211087420043,0.25319829424307,1.82569296375267,14.7,269.1,10.5083333333333,2.90885585003232,0.26027397260274,73,19,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2012,97.7424525781459,0.22709056906225,2.03045685279188,14.6,272.5,10.3083333333333,2.86454118789448,0.188679245283019,53,10,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2013,97.5023626299447,0.202511138112596,2.29512623194276,13.8,278.9,11.05,2.63631897822171,0.420289855072464,69,29,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2014,97.3255498235134,0.217214227531903,2.45723594895466,13.3,283.2,11.7083333333333,2.32366512854318,0.370967741935484,62,23,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2015,97.2039473684211,0.178179824561403,2.61787280701754,12.9,285.2,12.4583333333333,2.31589470176608,0.327586206896552,58,19,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2016,96.878453038674,0.179558011049724,2.94198895027624,13.7,290.2,12.5,2.31233243967828,0.490566037735849,53,26,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
79,"Harjavalta","SDP",0.0397129396345959,0.134520227417715,0.143477492658175,0.166863891412613,0.315289664602691,0.174144433721437,0.0259913505527735,2017,96.5039854565795,0.181792756257866,3.31422178716263,13.8,296,11.9333333333333,2.25500169549,0.5,46,23,18.0154578770485,50.3156944927652,"SDP",0.0392875945723004,0.132978863189062,0.141933081506971,0.164951993422264,0.31184379054554,0.172239842194987,0.0257297756807623,0.00163124430770643,17.8211275143519,49.8972875265425
